active,ch4_error,co2/ch4_error,c2/ch4-Trlow,co2/ch4_TrHigh,final_control_signal,on_minutes_tot,on_seconds_ini,off_seconds_ini,Timestamp_control
Header,-0.0507836938956916,-0.0596898528288972,0.0096898528288972,-0.0403101471711028,-4.399721836969595e-05,1,60,8940.0,2024-02-01 01:36:07.263072
Header,-0.0547111939314441,-0.0596898528288972,0.0096898528288972,-0.0403101471711028,-5.396836464851821e-05,0,0,9000.0,2024-02-01 04:06:07.259842
Header,-0.0188736939545878,-0.0665210702033897,0.0165210702033896,-0.0334789297966103,-6.826485984742912e-06,1,60,8940.0,2024-02-01 06:36:07.293615
Header,-0.0002886939883623,-0.0665210702033897,0.0165210702033896,-0.0334789297966103,1.842468423551137e-05,1,60,8940.0,2024-02-01 09:06:07.319387
Header,0.0156338059898079,-0.0566207145595463,0.0066207145595462,-0.0433792854404537,4.14022411574785e-05,1,60,8940.0,2024-02-01 11:36:07.293156
Header,0.0275363059579365,-0.0566207145595463,0.0066207145595462,-0.0433792854404537,5.991980610490481e-05,2,60,4440.0,2024-02-01 14:06:07.371931
Header,-0.0269161940627361,-0.0553941456335878,0.0053941456335877,-0.0446058543664122,-1.641328408199916e-05,1,60,8940.0,2024-02-01 16:36:12.611001
Header,0.0425138059071749,-0.0515773517404579,0.0015773517404579,-0.0484226482595421,8.160910018271188e-05,2,60,4440.0,2024-02-01 19:06:07.288467
Header,0.01369380588771496,-0.051577351740457966,0.0015773517404579218,-0.04842264825954212,4.357269128526393e-05,1,60,8940.0,2024-02-01 21:36:07.250236
